"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output"
0.966752,0.0770117,0.141505,12.905,0.292414,0.0421495,0.0693036,0.269426,0.117452,12.917,0.97269,0.077871,0.142875,12.925,0.300621,0.0438984,0.0666146
0.97269,0.077871,0.142875,12.925,0.300621,0.0438984,0.0666146,0.261673,0.116418,12.937,0.978752,0.0787735,0.144177,12.945,0.304136,0.0462157,0.0628377
0.978752,0.0787735,0.144177,12.945,0.304136,0.0462157,0.0628377,0.253756,0.115437,12.957,0.984825,0.0797188,0.145361,12.965,0.302113,0.0475116,0.0559657
0.987828,0.0801906,0.145932,12.975,0.298805,0.0464523,0.0579815,0.241897,0.114114,12.977,0.990798,0.0806542,0.146505,12.985,0.294895,0.0457623,0.0564345
0.990798,0.0806542,0.146505,12.985,0.294895,0.0457623,0.0564345,0.238015,0.113682,12.997,0.996601,0.0815584,0.147605,13.005,0.286531,0.045045,0.0543657
0.996601,0.0815584,0.147605,13.005,0.286531,0.045045,0.0543657,0.230432,0.112852,13.016,1.00199,0.0824424,0.147858,13.025,0.260424,0.0461563,0.0139237
1.00199,0.0824424,0.147858,13.025,0.260424,0.0461563,0.0139237,0.223381,0.112662,13.037,1.00713,0.0833836,0.148589,13.045,0.254152,0.0461356,0.0599795
1.00713,0.0833836,0.148589,13.045,0.254152,0.0461356,0.0599795,0.290788,0.12335,13.058,1.01226,0.0841594,0.15,13.066,0.262739,0.0323118,0.0710366
1.01226,0.0841594,0.15,13.066,0.262739,0.0323118,0.0710366,0.284101,0.122286,13.083,1.01776,0.0848575,0.151324,13.085,0.287519,0.0404681,0.0618828
1.01776,0.0848575,0.151324,13.085,0.287519,0.0404681,0.0618828,0.276951,0.121288,13.098,1.02357,0.0857738,0.152693,13.105,0.280787,0.0459582,0.0872607
1.02357,0.0857738,0.152693,13.105,0.280787,0.0459582,0.0872607,0.269387,0.120256,13.117,1.02917,0.0867567,0.154308,13.125,0.279678,0.0518097,0.0751321
1.02917,0.0867567,0.154308,13.125,0.279678,0.0518097,0.0751321,0.262077,0.119038,13.137,1.03482,0.0878538,0.155832,13.145,0.286365,0.0573315,0.0761969
1.03482,0.0878538,0.155832,13.145,0.286365,0.0573315,0.0761969,0.2547,0.117889,13.158,1.0407,0.0890107,0.157249,13.165,0.299895,0.0565893,0.066557
1.0407,0.0890107,0.157249,13.165,0.299895,0.0565893,0.066557,0.247019,0.116821,13.18,1.04371,0.089553,0.157894,13.181,0.301571,0.051651,0.0616397
1.04371,0.089553,0.157894,13.181,0.301571,0.051651,0.0616397,0.24309,0.116334,13.196,1.05255,0.0908927,0.159576,13.205,0.286036,0.0423953,0.0531986
1.05255,0.0908927,0.159576,13.205,0.286036,0.0423953,0.0531986,0.231576,0.115066,13.217,1.0582,0.0918063,0.160616,13.225,0.279186,0.0485787,0.0538391
1.0582,0.0918063,0.160616,13.225,0.279186,0.0485787,0.0538391,0.224217,0.114282,13.238,1.06348,0.0927991,0.160878,13.245,0.251272,0.0514472,-0.00256029
1.06348,0.0927991,0.160878,13.245,0.251272,0.0514472,-0.00256029,0.290936,0.125324,13.258,1.06841,0.0938535,0.161512,13.265,0.244532,0.0520988,0.0631094
1.06841,0.0938535,0.161512,13.265,0.244532,0.0520988,0.0631094,0.284515,0.124846,13.279,1.0735,0.0947909,0.163206,13.285,0.272112,0.0396234,0.094851
1.0735,0.0947909,0.163206,13.285,0.272112,0.0396234,0.094851,0.277885,0.123569,13.299,1.07927,0.095576,0.164941,13.305,0.300024,0.0438587,0.0720934
1.07927,0.095576,0.164941,13.305,0.300024,0.0438587,0.0720934,0.27041,0.12226,13.317,1.08537,0.0966253,0.166087,13.325,0.306091,0.0585711,0.0529464
1.08537,0.0966253,0.166087,13.325,0.306091,0.0585711,0.0529464,0.262488,0.121396,13.337,1.09146,0.0978151,0.167233,13.345,0.303406,0.0581668,0.0646499
1.09146,0.0978151,0.167233,13.345,0.303406,0.0581668,0.0646499,0.254549,0.120532,13.357,1.0975,0.0989138,0.168622,13.365,0.301053,0.052461,0.0714474
1.0975,0.0989138,0.168622,13.365,0.301053,0.052461,0.0714474,0.24669,0.119485,13.378,1.10348,0.0999423,0.17001,13.385,0.288985,0.0482831,0.0816055
1.10348,0.0999423,0.17001,13.385,0.288985,0.0482831,0.0816055,0.238922,0.118438,13.398,1.10896,0.100866,0.171594,13.405,0.26961,0.0496083,0.0608167
1.10896,0.100866,0.171594,13.405,0.26961,0.0496083,0.0608167,0.231799,0.117244,13.418,1.11431,0.101944,0.172632,13.425,0.266022,0.0573992,0.0531268
1.11431,0.101944,0.172632,13.425,0.266022,0.0573992,0.0531268,0.224838,0.116462,13.438,1.11965,0.103117,0.17385,13.445,0.268474,0.0572894,0.0652364
1.11965,0.103117,0.17385,13.445,0.268474,0.0572894,0.0652364,0.290943,0.126783,13.457,1.1248,0.104106,0.174325,13.465,0.243226,0.0453557,-0.0111602
1.1248,0.104106,0.174325,13.465,0.243226,0.0453557,-0.0111602,0.284259,0.126425,13.477,1.12971,0.105048,0.174688,13.485,0.250209,0.0484305,0.0447424
1.12971,0.105048,0.174688,13.485,0.250209,0.0484305,0.0447424,0.277893,0.126151,13.497,1.13486,0.106037,0.17601,13.505,0.267844,0.0491343,0.0804244
1.13486,0.106037,0.17601,13.505,0.267844,0.0491343,0.0804244,0.271212,0.125154,13.526,1.14357,0.107537,0.178176,13.535,0.306917,0.0549929,0.0532284
1.14357,0.107537,0.178176,13.535,0.306917,0.0549929,0.0532284,0.259938,0.123521,13.537,1.14665,0.108108,0.178685,13.545,0.307935,0.0586738,0.0510492
1.14665,0.108108,0.178685,13.545,0.307935,0.0586738,0.0510492,0.255942,0.123137,13.557,1.15272,0.109293,0.179815,13.565,0.297748,0.0588303,0.060311
1.15272,0.109293,0.179815,13.565,0.297748,0.0588303,0.060311,0.248074,0.122285,13.575,1.15859,0.110448,0.181126,13.585,0.290334,0.056822,0.0693914
1.15859,0.110448,0.181126,13.585,0.290334,0.056822,0.0693914,0.240452,0.121297,13.596,1.16436,0.111573,0.18254,13.605,0.287608,0.05591,0.0692091
1.16436,0.111573,0.18254,13.605,0.287608,0.05591,0.0692091,0.232964,0.120231,13.632,1.17293,0.113233,0.184496,13.635,0.283336,0.0541804,0.0635536
1.17293,0.113233,0.184496,13.635,0.283336,0.0541804,0.0635536,0.221844,0.118756,13.637,1.17574,0.113768,0.185124,13.643,0.277293,0.0530352,0.062398
1.17574,0.113768,0.185124,13.643,0.277293,0.0530352,0.062398,0.290729,0.129522,13.657,1.18115,0.11481,0.186395,13.665,0.267532,0.0524366,0.0665144
1.18115,0.11481,0.186395,13.665,0.267532,0.0524366,0.0665144,0.283735,0.128563,13.678,1.18649,0.115884,0.18734,13.685,0.257892,0.0565163,0.0523443
1.18649,0.115884,0.18734,13.685,0.257892,0.0565163,0.0523443,0.276833,0.127851,13.695,1.19165,0.117086,0.188566,13.705,0.26064,0.0630146,0.0666805
1.19165,0.117086,0.188566,13.705,0.26064,0.0630146,0.0666805,0.270131,0.126927,13.717,1.19693,0.118386,0.190137,13.725,0.26743,0.0662707,0.0927309
1.19693,0.118386,0.190137,13.725,0.26743,0.0662707,0.0927309,0.263285,0.125742,13.739,1.20251,0.119622,0.19205,13.745,0.29235,0.0568954,0.0905469
1.20251,0.119622,0.19205,13.745,0.29235,0.0568954,0.0905469,0.256047,0.1243,13.758,1.20852,0.120736,0.193481,13.765,0.303197,0.0564324,0.0555181
1.20852,0.120736,0.193481,13.765,0.303197,0.0564324,0.0555181,0.248294,0.123221,13.778,1.21447,0.121887,0.194393,13.785,0.292074,0.0590649,0.0464884
1.21447,0.121887,0.194393,13.785,0.292074,0.0590649,0.0464884,0.240595,0.122533,13.798,1.22018,0.123064,0.195434,13.805,0.281353,0.0590118,0.0598928
1.22018,0.123064,0.195434,13.805,0.281353,0.0590118,0.0598928,0.23321,0.121749,13.822,1.22575,0.124245,0.196801,13.827,0.27748,0.0588212,0.0739613
1.22575,0.124245,0.196801,13.827,0.27748,0.0588212,0.0739613,0.226,0.120718,13.838,1.23128,0.1254,0.198135,13.845,0.275448,0.0570327,0.0610718
1.23128,0.1254,0.198135,13.845,0.275448,0.0570327,0.0610718,0.290789,0.130951,13.857,1.23671,0.126515,0.199352,13.865,0.268311,0.0548691,0.0609307
1.23671,0.126515,0.199352,13.865,0.268311,0.0548691,0.0609307,0.283794,0.130034,13.878,1.24215,0.12764,0.20069,13.885,0.280506,0.0580006,0.0710467
1.24215,0.12764,0.20069,13.885,0.280506,0.0580006,0.0710467,0.276776,0.129025,13.897,1.24781,0.128854,0.201692,13.905,0.27978,0.0634727,0.02728
1.24781,0.128854,0.201692,13.905,0.27978,0.0634727,0.02728,0.269487,0.12827,13.916,1.25342,0.130198,0.202438,13.925,0.282036,0.067697,0.0529499
1.25342,0.130198,0.202438,13.925,0.282036,0.067697,0.0529499,0.262235,0.127707,13.941,1.2592,0.131441,0.203835,13.953,0.296203,0.0568776,0.0774621
1.2592,0.131441,0.203835,13.953,0.296203,0.0568776,0.0774621,0.254778,0.126654,13.958,1.2652,0.132559,0.205188,13.965,0.298007,0.058059,0.0687167
1.2652,0.132559,0.205188,13.965,0.298007,0.058059,0.0687167,0.247058,0.125634,13.977,1.27079,0.133673,0.206831,13.985,0.272801,0.0583015,0.0708058
1.27079,0.133673,0.206831,13.985,0.272801,0.0583015,0.0708058,0.239856,0.124395,13.997,1.27618,0.134924,0.208057,14.005,0.266888,0.066029,0.0581876
1.27618,0.134924,0.208057,14.005,0.266888,0.066029,0.0581876,0.232898,0.12347,14.018,1.28153,0.136289,0.209292,14.026,0.269172,0.0679638,0.0651946
1.28153,0.136289,0.209292,14.026,0.269172,0.0679638,0.0651946,0.225975,0.12254,14.037,1.28696,0.137553,0.210667,14.045,0.272287,0.0574448,0.0690658
1.28696,0.137553,0.210667,14.045,0.272287,0.0574448,0.0690658,0.290302,0.132742,14.06,1.29234,0.138617,0.212,14.065,0.26541,0.0523607,0.0646398
1.29234,0.138617,0.212,14.065,0.26541,0.0523607,0.0646398,0.28341,0.131737,14.078,1.295,0.139146,0.212648,14.079,0.268029,0.0545822,0.0655478
1.295,0.139146,0.212648,14.079,0.268029,0.0545822,0.0655478,0.280001,0.131249,14.098,1.3034,0.141048,0.214695,14.105,0.291621,0.0691747,0.0754145
1.3034,0.141048,0.214695,14.105,0.291621,0.0691747,0.0754145,0.269193,0.129705,14.117,1.30915,0.142425,0.215477,14.125,0.280201,0.0709338,0.0165377
1.30915,0.142425,0.215477,14.125,0.280201,0.0709338,0.0165377,0.261792,0.129116,14.137,1.31471,0.143891,0.21624,14.145,0.276775,0.074099,0.0600226
1.31471,0.143891,0.21624,14.145,0.276775,0.074099,0.0600226,0.25462,0.12854,14.156,1.3203,0.145298,0.217898,14.165,0.284255,0.0633487,0.0932295
1.3203,0.145298,0.217898,14.165,0.284255,0.0633487,0.0932295,0.24742,0.12729,14.175,1.32611,0.146505,0.219536,14.185,0.294237,0.060883,0.0703622
1.32611,0.146505,0.219536,14.185,0.294237,0.060883,0.0703622,0.239954,0.126055,14.198,1.33196,0.147829,0.220763,14.205,0.288061,0.0703768,0.0552749
1.33196,0.147829,0.220763,14.205,0.288061,0.0703768,0.0552749,0.232444,0.12513,14.218,1.3376,0.149222,0.221917,14.225,0.278186,0.0678807,0.0586281
1.3376,0.149222,0.221917,14.225,0.278186,0.0678807,0.0586281,0.225167,0.12426,14.238,1.34307,0.150533,0.223236,14.245,0.269922,0.0637644,0.0707254
1.34307,0.150533,0.223236,14.245,0.269922,0.0637644,0.0707254,0.288866,0.134505,14.258,1.34842,0.151794,0.224689,14.265,0.265067,0.0615579,0.0783971
1.34842,0.151794,0.224689,14.265,0.265067,0.0615579,0.0783971,0.282015,0.133409,14.276,1.35358,0.152929,0.226485,14.285,0.261293,0.0599935,0.0902808
1.35358,0.152929,0.226485,14.285,0.261293,0.0599935,0.0902808,0.27541,0.132056,14.297,1.35891,0.154272,0.228126,14.305,0.271645,0.0733043,0.0735507
1.35891,0.154272,0.228126,14.305,0.271645,0.0733043,0.0735507,0.268572,0.130818,14.317,1.36451,0.155838,0.229625,14.325,0.288855,0.080985,0.0786987
1.36451,0.155838,0.229625,14.325,0.288855,0.080985,0.0786987,0.261361,0.129688,14.336,1.37006,0.157331,0.230122,14.345,0.267437,0.0725829,0.019781
1.37006,0.157331,0.230122,14.345,0.267437,0.0725829,0.019781,0.254232,0.129313,14.359,1.37538,0.158783,0.231144,14.367,0.265529,0.0722554,0.0772827
1.37538,0.158783,0.231144,14.367,0.265529,0.0722554,0.0772827,0.247389,0.128542,14.377,1.38071,0.160193,0.233049,14.385,0.270519,0.0657461,0.104688
1.38071,0.160193,0.233049,14.385,0.270519,0.0657461,0.104688,0.240537,0.127107,14.397,1.38625,0.161483,0.234773,14.405,0.281951,0.067126,0.0682029
1.38625,0.161483,0.234773,14.405,0.281951,0.067126,0.0682029,0.233438,0.125806,14.417,1.3919,0.16289,0.235963,14.425,0.279402,0.0714778,0.0578935
1.3919,0.16289,0.235963,14.425,0.279402,0.0714778,0.0578935,0.226194,0.124909,14.437,1.39736,0.164273,0.237123,14.445,0.268039,0.067053,0.0606814
1.39736,0.164273,0.237123,14.445,0.268039,0.067053,0.0606814,0.289269,0.135274,14.457,1.40262,0.165572,0.238489,14.465,0.261348,0.0645118,0.0719278
1.40262,0.165572,0.238489,14.465,0.261348,0.0645118,0.0719278,0.282561,0.134245,14.477,1.40803,0.166924,0.240011,14.484,0.282075,0.0719879,0.0759715
1.40803,0.166924,0.240011,14.484,0.282075,0.0719879,0.0759715,0.275654,0.133096,14.498,1.41388,0.168425,0.241446,14.505,0.30026,0.0770467,0.0687139
1.41388,0.168425,0.241446,14.505,0.30026,0.0770467,0.0687139,0.26817,0.132015,14.518,1.41994,0.169978,0.24287,14.525,0.303459,0.077865,0.0717289
1.41994,0.169978,0.24287,14.525,0.303459,0.077865,0.0717289,0.260435,0.130941,14.538,1.42598,0.171535,0.244302,14.545,0.300898,0.0780712,0.0684928
1.42598,0.171535,0.244302,14.545,0.300898,0.0780712,0.0684928,0.252711,0.129861,14.556,1.43157,0.173049,0.245176,14.566,0.262908,0.07671,0.0758554
1.43157,0.173049,0.245176,14.566,0.262908,0.07671,0.0758554,0.24555,0.129203,14.575,1.43677,0.174629,0.246693,14.585,0.257463,0.0805233,0.0798584
1.43677,0.174629,0.246693,14.585,0.257463,0.0805233,0.0798584,0.238873,0.128059,14.597,1.44193,0.176229,0.248491,14.605,0.261797,0.075285,0.0979037
1.44193,0.176229,0.248491,14.605,0.261797,0.075285,0.0979037,0.23224,0.126703,14.616,1.44731,0.177638,0.250256,14.625,0.274258,0.0682159,0.0729699
1.44731,0.177638,0.250256,14.625,0.274258,0.0682159,0.0729699,0.225365,0.125372,14.638,1.45279,0.179015,0.251369,14.645,0.270563,0.0692918,0.0475355
1.45279,0.179015,0.251369,14.645,0.270563,0.0692918,0.0475355,0.287799,0.135772,14.655,1.45807,0.180403,0.252325,14.665,0.259477,0.0696926,0.0551942
1.45807,0.180403,0.252325,14.665,0.259477,0.0696926,0.0551942,0.281085,0.135052,14.677,1.46338,0.181854,0.253686,14.685,0.272887,0.075793,0.0786191
1.46338,0.181854,0.253686,14.685,0.272887,0.075793,0.0786191,0.27432,0.134026,14.697,1.46901,0.183425,0.255325,14.705,0.290309,0.0793205,0.0837376
1.46901,0.183425,0.255325,14.705,0.290309,0.0793205,0.0837376,0.267132,0.13279,14.72,1.47496,0.185006,0.256881,14.725,0.302095,0.0792286,0.0718551
1.47496,0.185006,0.256881,14.725,0.302095,0.0792286,0.0718551,0.259561,0.131616,14.736,1.48098,0.186578,0.258176,14.745,0.298697,0.0788876,0.0575669
1.48098,0.186578,0.258176,14.745,0.298697,0.0788876,0.0575669,0.251898,0.13064,14.763,1.48689,0.18818,0.259255,14.765,0.292473,0.0814594,0.0545868
1.48689,0.18818,0.259255,14.765,0.292473,0.0814594,0.0545868,0.244376,0.129826,14.778,1.49237,0.189811,0.259537,14.785,0.264998,0.0832211,0.015713
1.49237,0.189811,0.259537,14.785,0.264998,0.0832211,0.015713,0.237367,0.129614,14.798,1.49761,0.191469,0.26047,14.805,0.260017,0.0814631,0.0749773
1.49761,0.191469,0.26047,14.805,0.260017,0.0814631,0.0749773,0.230664,0.128911,14.818,1.50289,0.192928,0.262242,14.825,0.269515,0.0642254,0.085148
1.50289,0.192928,0.262242,14.825,0.269515,0.0642254,0.085148,0.223935,0.127575,14.835,1.5083,0.194233,0.263714,14.845,0.268508,0.0697482,0.0638986
1.5083,0.194233,0.263714,14.845,0.268508,0.0697482,0.0638986,0.285832,0.137704,14.857,1.51343,0.19563,0.265128,14.865,0.238434,0.0642858,0.084665
1.51343,0.19563,0.265128,14.865,0.238434,0.0642858,0.084665,0.279335,0.136638,14.878,1.51824,0.197009,0.266822,14.885,0.245268,0.0734079,0.0902474
1.51824,0.197009,0.266822,14.885,0.245268,0.0734079,0.0902474,0.273226,0.135361,14.898,1.5233,0.198604,0.2687,14.905,0.262413,0.085295,0.092829
1.5233,0.198604,0.2687,14.905,0.262413,0.085295,0.092829,0.266776,0.133945,14.917,1.52883,0.200358,0.270312,14.925,0.287778,0.0874513,0.07133
1.52883,0.200358,0.270312,14.925,0.287778,0.0874513,0.07133,0.259734,0.13273,14.938,1.5347,0.201999,0.271612,14.945,0.296003,0.0767316,0.059958
1.5347,0.201999,0.271612,14.945,0.296003,0.0767316,0.059958,0.252281,0.13175,14.957,1.54056,0.20352,0.272861,14.965,0.288669,0.0774629,0.0606258
1.54056,0.20352,0.272861,14.965,0.288669,0.0774629,0.0606258,0.244875,0.130808,14.977,1.54625,0.205146,0.274067,14.985,0.281532,0.0841807,0.0608148
1.54625,0.205146,0.274067,14.985,0.281532,0.0841807,0.0608148,0.237645,0.129898,14.997,1.5516,0.206833,0.274754,15.005,0.259212,0.0863932,0.0356126
1.5516,0.206833,0.274754,15.005,0.259212,0.0863932,0.0356126,0.230828,0.129381,15.016,1.55671,0.208527,0.275956,15.025,0.254781,0.0807288,0.0847809
1.55671,0.208527,0.275956,15.025,0.254781,0.0807288,0.0847809,0.224301,0.128474,15.037,1.56188,0.209955,0.277758,15.045,0.260678,0.0656599,0.0828621
1.56188,0.209955,0.277758,15.045,0.260678,0.0656599,0.0828621,0.285827,0.138355,15.058,1.56707,0.211321,0.279198,15.065,0.258659,0.0732493,0.0688061
1.56707,0.211321,0.279198,15.065,0.258659,0.0732493,0.0688061,0.279288,0.137269,15.078,1.57236,0.212917,0.280584,15.085,0.272052,0.0849449,0.0682918
1.57236,0.212917,0.280584,15.085,0.272052,0.0849449,0.0682918,0.272603,0.136224,15.097,1.57794,0.214643,0.281988,15.106,0.284872,0.0862847,0.0717898
1.57794,0.214643,0.281988,15.106,0.284872,0.0862847,0.0717898,0.265529,0.135165,15.118,1.58373,0.216361,0.283528,15.124,0.293053,0.0855232,0.0796192
1.58373,0.216361,0.283528,15.124,0.293053,0.0855232,0.0796192,0.258208,0.134004,15.137,1.58962,0.218101,0.284996,15.145,0.294596,0.0880185,0.0658045
1.58962,0.218101,0.284996,15.145,0.294596,0.0880185,0.0658045,0.250764,0.132898,15.158,1.59521,0.219723,0.286571,15.165,0.270868,0.0804161,0.0736751
1.59521,0.219723,0.286571,15.165,0.270868,0.0804161,0.0736751,0.243707,0.13171,15.179,1.60057,0.221421,0.287782,15.185,0.267104,0.0892106,0.055274
1.60057,0.221421,0.287782,15.185,0.267104,0.0892106,0.055274,0.236903,0.130797,15.198,1.60591,0.223261,0.288956,15.205,0.268573,0.0925933,0.0621198
1.60591,0.223261,0.288956,15.205,0.268573,0.0925933,0.0621198,0.230112,0.129912,15.217,1.61092,0.224977,0.28926,15.225,0.237875,0.0834869,0.0192909
1.61092,0.224977,0.28926,15.225,0.237875,0.0834869,0.0192909,0.223739,0.129682,15.238,1.61562,0.226635,0.29031,15.245,0.233288,0.0822339,0.0801426
1.61562,0.226635,0.29031,15.245,0.233288,0.0822339,0.0801426,0.285129,0.14013,15.255,1.6203,0.228229,0.29232,15.265,0.239543,0.0751282,0.115523
1.6203,0.228229,0.29232,15.265,0.239543,0.0751282,0.115523,0.279209,0.138615,15.279,1.62549,0.229735,0.294329,15.285,0.276205,0.0791252,0.0901779
1.62549,0.229735,0.294329,15.285,0.276205,0.0791252,0.0901779,0.272686,0.1371,15.298,1.63126,0.231485,0.295642,15.305,0.294894,0.0934593,0.0451152
1.63126,0.231485,0.295642,15.305,0.294894,0.0934593,0.0451152,0.265419,0.136111,15.319,1.63716,0.233388,0.296639,15.325,0.293333,0.0943232,0.0573522
1.63716,0.233388,0.296639,15.325,0.293333,0.0943232,0.0573522,0.257981,0.135359,15.361,1.64884,0.237102,0.299616,15.365,0.293703,0.0934577,0.0780322
1.64884,0.237102,0.299616,15.365,0.293703,0.0934577,0.0780322,0.243247,0.133114,15.367,1.65178,0.238042,0.300344,15.375,0.291638,0.0944914,0.0672297
1.65178,0.238042,0.300344,15.375,0.291638,0.0944914,0.0672297,0.239547,0.132565,15.377,1.65467,0.238977,0.300978,15.385,0.28757,0.0928586,0.0616561
1.65467,0.238977,0.300978,15.385,0.28757,0.0928586,0.0616561,0.235896,0.132087,15.397,1.66033,0.240781,0.302154,15.405,0.278156,0.0879364,0.0599255
1.66033,0.240781,0.302154,15.405,0.278156,0.0879364,0.0599255,0.228762,0.131201,15.42,1.66579,0.242516,0.303379,15.425,0.269183,0.0867155,0.0625457
1.66579,0.242516,0.303379,15.425,0.269183,0.0867155,0.0625457,0.221869,0.130277,15.437,1.67087,0.244198,0.303915,15.438,0.242699,0.0850257,0.0105127
1.67087,0.244198,0.303915,15.438,0.242699,0.0850257,0.0105127,0.282116,0.141112,15.455,1.67559,0.2459,0.304747,15.465,0.229847,0.0821846,0.0826499
1.67559,0.2459,0.304747,15.465,0.229847,0.0821846,0.0826499,0.276172,0.140485,15.477,1.68036,0.247538,0.30692,15.485,0.25118,0.08159,0.128709
1.68036,0.247538,0.30692,15.485,0.25118,0.08159,0.128709,0.270167,0.138846,15.498,1.68567,0.249237,0.30926,15.505,0.275064,0.0897537,0.106271
1.68567,0.249237,0.30926,15.505,0.275064,0.0897537,0.106271,0.263511,0.137082,15.518,1.69131,0.251122,0.311113,15.519,0.285003,0.0958486,0.0861469
1.69131,0.251122,0.311113,15.519,0.285003,0.0958486,0.0861469,0.256422,0.135685,15.537,1.69699,0.253025,0.312731,15.545,0.28308,0.0941403,0.0797036
1.69699,0.253025,0.312731,15.545,0.28308,0.0941403,0.0797036,0.249278,0.134465,15.57,1.70542,0.255772,0.315069,15.575,0.2796,0.0923728,0.0786636
1.70542,0.255772,0.315069,15.575,0.2796,0.0923728,0.0786636,0.238704,0.132702,15.577,1.7082,0.2567,0.315812,15.585,0.277238,0.0930679,0.0716647
1.7082,0.2567,0.315812,15.585,0.277238,0.0930679,0.0716647,0.235204,0.132142,15.598,1.71369,0.258557,0.317191,15.605,0.271071,0.0920782,0.0662144
1.71369,0.258557,0.317191,15.605,0.271071,0.0920782,0.0662144,0.228311,0.131103,15.616,1.71905,0.260369,0.318533,15.625,0.264667,0.0893227,0.0684132
1.71905,0.260369,0.318533,15.625,0.264667,0.0893227,0.0684132,0.221574,0.13009,15.637,1.72167,0.261251,0.319207,15.638,0.260947,0.0873424,0.0649098
1.72167,0.261251,0.319207,15.638,0.260947,0.0873424,0.0649098,0.284183,0.140822,15.657,1.72913,0.2638,0.320485,15.665,0.228544,0.0844531,-9.70E-05
1.72913,0.2638,0.320485,15.665,0.228544,0.0844531,-9.70E-05,0.274851,0.139859,15.676,1.73376,0.265571,0.320875,15.685,0.237337,0.0912383,0.0395166
1.73376,0.265571,0.320875,15.685,0.237337,0.0912383,0.0395166,0.269032,0.139564,15.699,1.73869,0.267385,0.3223,15.705,0.258415,0.0865167,0.0958072
1.73869,0.267385,0.3223,15.705,0.258415,0.0865167,0.0958072,0.262853,0.13849,15.718,1.74417,0.269076,0.324155,15.725,0.285022,0.0871552,0.0782254
1.74417,0.269076,0.324155,15.725,0.285022,0.0871552,0.0782254,0.256033,0.137091,15.738,1.74991,0.270973,0.325513,15.745,0.286765,0.101901,0.0595937
1.74991,0.270973,0.325513,15.745,0.286765,0.101901,0.0595937,0.24886,0.136067,15.761,1.75537,0.27293,0.326885,15.765,0.263109,0.0947188,0.0762145
