"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output",,"dt_con_output","cos","sin","X-error","Y-erro"
0.675951,0.0409156,0.0891389,11.925,0.3464,0.0331795,0.048046,0.273999,0.100737,11.937,0.682558,0.0415755,0.0893275,11.945,0.319937,0.034609,0.00504182,,0.008000000000001,0.996029758175072,0.089020901083436,-0.0058476939712,-0.000464766896992
0.682558,0.0415755,0.0893275,11.945,0.319937,0.034609,0.00504182,0.265284,0.100594,11.977,0.695178,0.0428642,0.0910323,11.985,0.319615,0.0231804,0.059379,,0.007999999999999,0.996012951118858,0.089208750711479,-0.011941006663136,-0.00109937476621
0.695178,0.0428642,0.0910323,11.985,0.319615,0.0231804,0.059379,0.324894,0.110549,11.987,0.698258,0.0430579,0.0919047,11.995,0.294855,0.0150913,0.112839,,0.007999999999999,0.995859420737009,0.090906623132465,-0.00224927203352,4.25801313279697E-05
0.698258,0.0430579,0.0919047,11.995,0.294855,0.0150913,0.112839,0.320847,0.109891,11.997,0.701217,0.0432294,0.0929483,12.005,0.29709,0.0197513,0.0982707,,0.008000000000001,0.995779734843852,0.091775376187229,-0.00220217326252,6.40668329883742E-05
0.701217,0.0432294,0.0929483,12.005,0.29709,0.0197513,0.0982707,0.316961,0.109104,12.017,0.707257,0.0437613,0.0943522,12.025,0.306091,0.0325453,0.0451306,,0.008000000000001,0.995683415826365,0.09281452175356,-0.00528667245208,-0.000296551330964
0.707257,0.0437613,0.0943522,12.025,0.306091,0.0325453,0.0451306,0.309016,0.108045,12.037,0.71351,0.0445347,0.0951024,12.044,0.321345,0.0434409,0.0419376,,0.007,0.995552132348488,0.094212269776174,-0.005590890884808,-0.0005696083087
0.71351,0.0445347,0.0951024,12.044,0.321345,0.0434409,0.0419376,0.300776,0.10748,12.057,0.720178,0.0453751,0.0961277,12.065,0.343333,0.0367636,0.0574088,,0.007999999999999,0.995481174161955,0.094959106404473,-0.00589477709024,-0.000611908638497
0.720178,0.0453751,0.0961277,12.065,0.343333,0.0367636,0.0574088,0.291987,0.106707,12.075,0.72713,0.0459886,0.0972275,12.091,0.347174,0.0259295,0.0494483,,0.016,0.995383289362403,0.095979723161108,-0.005348019637264,-0.000165102697174
0.72713,0.0459886,0.0972275,12.091,0.347174,0.0259295,0.0494483,0.282841,0.105878,12.098,0.73399,0.0465483,0.0981499,12.105,0.337968,0.0316298,0.0434992,,0.007,0.995277128896285,0.097074387435447,-0.006172634710662,-0.000367503682284
0.73399,0.0465483,0.0981499,12.105,0.337968,0.0316298,0.0434992,0.273821,0.105182,12.118,0.74066,0.0472696,0.0989917,12.125,0.330411,0.0390024,0.0442041,,0.007,0.995187164092323,0.097992389632461,-0.006022200849904,-0.000533473381149
0.74066,0.0472696,0.0989917,12.125,0.330411,0.0390024,0.0442041,0.265037,0.104547,12.138,0.746961,0.0480548,0.0991646,12.145,0.305803,0.0409602,0.0167699,,0.007,0.995104321500127,0.098830103368216,-0.005688002018551,-0.000601844561255
0.746961,0.0480548,0.0991646,12.145,0.305803,0.0409602,0.0167699,0.256734,0.104417,12.157,0.752993,0.0488513,0.100069,12.165,0.299274,0.0364861,0.0700692,,0.007999999999999,0.995087218901311,0.099002155427312,-0.005403919780784,-0.000593162245028
0.752993,0.0488513,0.100069,12.165,0.299274,0.0364861,0.0700692,0.24878,0.103735,12.177,0.759,0.0494061,0.101581,12.185,0.301276,0.0216748,0.070346,,0.008000000000001,0.994997274403675,0.099902071696524,-0.00541137291424,-0.000355970900827
0.759,0.0494061,0.101581,12.185,0.301276,0.0216748,0.070346,0.240877,0.102595,12.198,0.764987,0.0499123,0.102691,12.205,0.295772,0.0304528,0.045547,,0.007,0.994845085175517,0.101406392806958,-0.005479006786636,-0.000335214726239
0.764987,0.0499123,0.102691,12.205,0.295772,0.0304528,0.045547,0.308902,0.112997,12.216,0.770797,0.0506111,0.103528,12.225,0.287537,0.0369814,0.0423074,,0.009,0.994731911228364,0.102510608153337,-0.004987718938904,-0.000413808413082
0.770797,0.0506111,0.103528,12.225,0.287537,0.0369814,0.0423074,0.301264,0.112367,12.236,0.776706,0.0513474,0.104535,12.245,0.301597,0.0352991,0.0638789,,0.008999999999999,0.994645761420208,0.103343162757946,-0.005129379079088,-0.000456097828734
0.776706,0.0513474,0.104535,12.245,0.301597,0.0352991,0.0638789,0.293494,0.111607,12.261,0.782735,0.0520141,0.106342,12.265,0.305015,0.0359567,0.0922571,,0.004000000000001,0.994541190563171,0.104344718472905,-0.005674932360328,-0.000544201804786
0.782735,0.0520141,0.106342,12.265,0.305015,0.0359567,0.0922571,0.285573,0.110245,12.279,0.788909,0.0528271,0.108006,12.282,0.312872,0.0450006,0.0753565,,0.003,0.99435101604763,0.106141683070539,-0.005912687854215,-0.000722066403421
0.788909,0.0528271,0.108006,12.282,0.312872,0.0450006,0.0753565,0.277452,0.10899,12.299,0.795284,0.0537666,0.109353,12.305,0.323101,0.0456395,0.0623096,,0.006,0.994173019741549,0.107796135450066,-0.005854158227136,-0.000760050479763
0.795284,0.0537666,0.109353,12.305,0.323101,0.0456395,0.0623096,0.269058,0.107975,12.317,0.801759,0.0545709,0.110589,12.326,0.321923,0.0349123,0.0596369,,0.009,0.994026916472906,0.109135188309572,-0.005692603820278,-0.000540026740534
0.801759,0.0545709,0.110589,12.326,0.321923,0.0349123,0.0596369,0.260544,0.107043,12.337,0.808052,0.0552302,0.111473,12.345,0.295243,0.0307725,-0.018223,,0.008000000000001,0.993891266129126,0.110363721902823,-0.005621999151104,-0.000429263155524
0.808052,0.0552302,0.111473,12.345,0.295243,0.0307725,-0.018223,0.25228,0.106376,12.361,0.813847,0.0559096,0.111385,12.366,0.286337,0.0364094,0.00788056,,0.004999999999999,0.993793316270549,0.111242278545456,-0.0054225804798,-0.000539078989843
0.813847,0.0559096,0.111385,12.366,0.286337,0.0364094,0.00788056,0.244663,0.106443,12.378,0.819522,0.0566538,0.111958,12.385,0.282799,0.0363223,0.0478873,,0.007,0.99380310174308,0.111154824303007,-0.005184607513983,-0.000553831690551
0.819522,0.0566538,0.111958,12.385,0.282799,0.0363223,0.0478873,0.237198,0.106011,12.398,0.825268,0.057225,0.113124,12.405,0.291095,0.0245129,0.0573179,,0.007,0.993739246885055,0.111724255201469,-0.005276444499586,-0.000385694610803
0.825268,0.057225,0.113124,12.405,0.291095,0.0245129,0.0573179,0.229653,0.105131,12.418,0.831056,0.0577584,0.114143,12.425,0.284939,0.0311492,0.0424318,,0.007000000000001,0.993608300911008,0.112882878953102,-0.005320044119755,-0.000351932757398
0.831056,0.0577584,0.114143,12.425,0.284939,0.0311492,0.0424318,0.297564,0.115603,12.437,0.836609,0.0584694,0.114931,12.445,0.272586,0.0387885,0.040101,,0.008000000000001,0.993492757415251,0.113895307029925,-0.004874699291232,-0.000439870854872
0.836609,0.0584694,0.114931,12.445,0.272586,0.0387885,0.040101,0.29028,0.115008,12.46,0.842191,0.0592591,0.115899,12.465,0.288365,0.0399859,0.0599098,,0.004999999999999,0.993402699470932,0.114678143880446,-0.0051863686796,-0.000623256141972
0.842191,0.0592591,0.115899,12.465,0.288365,0.0399859,0.0599098,0.282951,0.114279,12.477,0.848179,0.0600365,0.117139,12.485,0.308351,0.038141,0.0622643,,0.007999999999999,0.993291225623943,0.115639703815276,-0.00533525467908,-0.000515637041326
0.848179,0.0600365,0.117139,12.485,0.308351,0.038141,0.0622643,0.275094,0.113344,12.498,0.854486,0.0608036,0.118322,12.505,0.318992,0.0388328,0.0574664,,0.007000000000001,0.993147068785763,0.116871295715618,-0.005713221430042,-0.000542045854435
0.854486,0.0608036,0.118322,12.505,0.318992,0.0388328,0.0574664,0.266824,0.112452,12.517,0.860649,0.0615377,0.119924,12.525,0.294166,0.0338503,0.0916089,,0.008000000000001,0.993008115126062,0.118046106643913,-0.005482082228736,-0.000482119725127
0.860649,0.0615377,0.119924,12.525,0.294166,0.0338503,0.0916089,0.258744,0.111244,12.538,0.866473,0.0622961,0.121311,12.545,0.289201,0.0420043,0.0514585,,0.007,0.99281773111438,0.119636753486938,-0.005291204187472,-0.00054171295499
0.866473,0.0622961,0.121311,12.545,0.289201,0.0420043,0.0514585,0.251103,0.110198,12.558,0.8722,0.0632158,0.121981,12.565,0.275327,0.0481317,-0.0130496,,0.007,0.992650840014664,0.121013676161756,-0.005218665329079,-0.000706991720123
0.8722,0.0632158,0.121981,12.565,0.275327,0.0481317,-0.0130496,0.243575,0.109693,12.578,0.877623,0.0642757,0.122181,12.585,0.267663,0.0517429,0.0352232,,0.007000000000001,0.992569538057229,0.121678725013289,-0.004953560581825,-0.000852434731884
0.877623,0.0642757,0.122181,12.585,0.267663,0.0517429,0.0352232,0.236432,0.109542,12.597,0.883,0.0651199,0.123517,12.605,0.271034,0.030874,0.0877791,,0.008000000000001,0.992545182460998,0.121877236486002,-0.004870727212672,-0.000613674569785
0.883,0.0651199,0.123517,12.605,0.271034,0.030874,0.0877791,0.229365,0.108535,12.618,0.888457,0.065586,0.125127,12.625,0.272294,0.0226772,0.0646836,,0.007,0.99238146872666,0.123203167686216,-0.00502184000613,-0.000268290538106
0.888457,0.065586,0.125127,12.625,0.272294,0.0226772,0.0646836,0.222226,0.107321,12.638,0.893819,0.0662185,0.126189,12.645,0.264616,0.0398231,0.0446763,,0.007,0.992181825536654,0.124800741483188,-0.004938424354892,-0.000438362212962
0.893819,0.0662185,0.126189,12.645,0.264616,0.0398231,0.0446763,0.290279,0.11776,12.658,0.89903,0.0670702,0.127121,12.665,0.259315,0.0416103,0.0535801,,0.007,0.992048727661005,0.125854368005963,-0.004673312724952,-0.000595969839367
0.89903,0.0670702,0.127121,12.665,0.259315,0.0416103,0.0535801,0.283447,0.117057,12.678,0.904384,0.0678472,0.128376,12.685,0.278556,0.0368094,0.0694682,,0.007,0.991931000548369,0.126778902626231,-0.004839485588365,-0.000525454302711
0.904384,0.0678472,0.128376,12.685,0.278556,0.0368094,0.0694682,0.276436,0.116111,12.698,0.910166,0.0685805,0.129784,12.705,0.296741,0.038001,0.0693349,,0.007,0.99177111190938,0.128023675865177,-0.005242979655088,-0.00048556752997
0.910166,0.0685805,0.129784,12.705,0.296741,0.038001,0.0693349,0.268873,0.11505,12.717,0.916199,0.0693869,0.131064,12.725,0.304688,0.0425644,0.0602747,,0.007999999999999,0.99158987155822,0.129419962228213,-0.005394714856856,-0.000528019731967
0.916199,0.0693869,0.131064,12.725,0.304688,0.0425644,0.0602747,0.260977,0.114084,12.737,0.92231,0.0702572,0.132285,12.745,0.305504,0.0438194,0.0625869,,0.007999999999999,0.991423401741492,0.130689090896403,-0.005474867518592,-0.000597445225001
0.92231,0.0702572,0.132285,12.745,0.305504,0.0438194,0.0625869,0.252976,0.113164,12.759,0.928403,0.0711225,0.133549,12.766,0.30308,0.0423086,0.0658631,,0.007,0.991263091373921,0.13189952115083,-0.005552003740672,-0.000631728107161
0.928403,0.0711225,0.133549,12.766,0.30308,0.0423086,0.0658631,0.244998,0.112211,12.777,0.934395,0.0719709,0.134676,12.785,0.290032,0.0411595,0.0170286,,0.008000000000001,0.991095578555148,0.133152371997031,-0.00539796804928,-0.000587423481324
0.934395,0.0719709,0.134676,12.785,0.290032,0.0411595,0.0170286,0.237153,0.111361,12.797,0.9399,0.0728493,0.134665,12.805,0.2697,0.0459049,0.0180786,,0.007999999999999,0.990944886454123,0.134269251917279,-0.004954744328832,-0.000623661152801
0.9399,0.0728493,0.134665,12.805,0.2697,0.0459049,0.0180786,0.229937,0.111369,12.818,0.945122,0.0737607,0.13602,12.825,0.258982,0.044972,0.0844832,,0.007,0.990946363355942,0.134258351515405,-0.0047879019377,-0.000695303261993
0.945122,0.0737607,0.13602,12.825,0.258982,0.044972,0.0844832,0.223085,0.110348,12.837,0.950329,0.0745349,0.137771,12.845,0.262207,0.0351073,0.0791307,,0.008000000000001,0.990763533644297,0.135600960176045,-0.00474480000424,-0.000532195678393
0.950329,0.0745349,0.137771,12.845,0.262207,0.0351073,0.0791307,0.290878,0.120267,12.859,0.955589,0.0752902,0.139079,12.865,0.263831,0.0412743,0.0592587,,0.006,0.990524577643755,0.137335578360672,-0.004802378513524,-0.000515612609826
0.955589,0.0752902,0.139079,12.865,0.263831,0.0412743,0.0592587,0.284011,0.11928,12.881,0.961008,0.07615,0.140214,12.885,0.279746,0.0437849,0.0604805,,0.004,0.990344095432182,0.138631066657564,-0.005119276375436,-0.00070230900851
0.961008,0.07615,0.140214,12.885,0.279746,0.0437849,0.0604805,0.276929,0.118425,12.897,0.966752,0.0770117,0.141505,12.905,0.292414,0.0421495,0.0693036,,0.007999999999999,0.990186111312366,0.13975501767055,-0.005124241759728,-0.000552082261692
0.966752,0.0770117,0.141505,12.905,0.292414,0.0421495,0.0693036,0.269426,0.117452,12.917,0.97269,0.077871,0.142875,12.925,0.300621,0.0438984,0.0666146,,0.008000000000001,0.990004862472596,0.14103323112166,-0.005307728525088,-0.000555315845374
0.97269,0.077871,0.142875,12.925,0.300621,0.0438984,0.0666146,0.261673,0.116418,12.937,0.978752,0.0787735,0.144177,12.945,0.304136,0.0462157,0.0628377,,0.008000000000001,0.989810717936483,0.142389405006357,-0.005432684808536,-0.00060442429779
0.978752,0.0787735,0.144177,12.945,0.304136,0.0462157,0.0628377,0.253756,0.115437,12.957,0.984825,0.0797188,0.145361,12.965,0.302113,0.0475116,0.0559657,,0.007999999999999,0.989624488018118,0.143678017507472,-0.005455589321472,-0.000653626727915
0.987828,0.0801906,0.145932,12.975,0.298805,0.0464523,0.0579815,0.241897,0.114114,12.977,0.990798,0.0806542,0.146505,12.985,0.294895,0.0457623,0.0564345,,0.007999999999999,0.989370809193142,0.145414586326498,-0.00239175973532,-0.000182197182491
0.990798,0.0806542,0.146505,12.985,0.294895,0.0457623,0.0564345,0.238015,0.113682,12.997,0.996601,0.0815584,0.147605,13.005,0.286531,0.045045,0.0543657,,0.008000000000001,0.989287324220177,0.145981471897231,-0.0052414845326,-0.000626233759731
0.996601,0.0815584,0.147605,13.005,0.286531,0.045045,0.0543657,0.230432,0.112852,13.016,1.00199,0.0824424,0.147858,13.025,0.260424,0.0461563,0.0139237,,0.009,0.989126146114703,0.147069599415635,-0.004794766797472,-0.000578994122607
1.00199,0.0824424,0.147858,13.025,0.260424,0.0461563,0.0139237,0.223381,0.112662,13.037,1.00713,0.0833836,0.148589,13.045,0.254152,0.0461356,0.0599795,,0.007999999999999,0.98908890584996,0.147319843621043,-0.004674609811648,-0.000677932368097
1.00713,0.0833836,0.148589,13.045,0.254152,0.0461356,0.0599795,0.290788,0.12335,13.058,1.01226,0.0841594,0.15,13.066,0.262739,0.0323118,0.0710366,,0.008000000000001,0.988980950788608,0.148042828185839,-0.004538765185792,-0.00043140737662
1.01226,0.0841594,0.15,13.066,0.262739,0.0323118,0.0710366,0.284101,0.122286,13.083,1.01776,0.0848575,0.151324,13.085,0.287519,0.0404681,0.0618828,,0.002000000000001,0.988771077936042,0.149438132473599,-0.005350711174722,-0.000613188954252
1.01776,0.0848575,0.151324,13.085,0.287519,0.0404681,0.0618828,0.276951,0.121288,13.098,1.02357,0.0857738,0.152693,13.105,0.280787,0.0459582,0.0872607,,0.007,0.988572355260595,0.150747134017596,-0.005252599278017,-0.000624053013407
1.02357,0.0857738,0.152693,13.105,0.280787,0.0459582,0.0872607,0.269387,0.120256,13.117,1.02917,0.0867567,0.154308,13.125,0.279678,0.0518097,0.0751321,,0.007999999999999,0.988365056126856,0.152100347887036,-0.004994877059448,-0.00065510914867
1.02917,0.0867567,0.154308,13.125,0.279678,0.0518097,0.0751321,0.262077,0.119038,13.137,1.03482,0.0878538,0.155832,13.145,0.286365,0.0573315,0.0761969,,0.007999999999999,0.988118125232856,0.15369635840288,-0.005063622630352,-0.000774857755831
1.03482,0.0878538,0.155832,13.145,0.286365,0.0573315,0.0761969,0.2547,0.117889,13.158,1.0407,0.0890107,0.157249,13.165,0.299895,0.0565893,0.066557,,0.007,0.987882744583821,0.155202071357108,-0.0053694398415,-0.000880190226977
1.0407,0.0890107,0.157249,13.165,0.299895,0.0565893,0.066557,0.247019,0.116821,13.18,1.04371,0.089553,0.157894,13.181,0.301571,0.051651,0.0616397,,0.000999999999999,0.987661831543022,0.156601744923493,-0.002935920236995,-0.000503616393571
1.04371,0.089553,0.157894,13.181,0.301571,0.051651,0.0616397,0.24309,0.116334,13.196,1.05255,0.0908927,0.159576,13.205,0.286036,0.0423953,0.0531986,,0.009,0.987560617978551,0.157238754185548,-0.00818021995049,-0.000995691481205
1.05255,0.0908927,0.159576,13.205,0.286036,0.0423953,0.0531986,0.231576,0.115066,13.217,1.0582,0.0918063,0.160616,13.225,0.279186,0.0485787,0.0538391,,0.007999999999999,0.987294745553323,0.158899607937842,-0.005120087418112,-0.000619221315138
1.0582,0.0918063,0.160616,13.225,0.279186,0.0485787,0.0538391,0.224217,0.114282,13.238,1.06348,0.0927991,0.160878,13.245,0.251272,0.0514472,-0.00256029,,0.007,0.987128956061907,0.159926308355222,-0.004841812268466,-0.000741792620437
1.06348,0.0927991,0.160878,13.245,0.251272,0.0514472,-0.00256029,0.290936,0.125324,13.258,1.06841,0.0938535,0.161512,13.265,0.244532,0.0520988,0.0631094,,0.007000000000001,0.987087021489358,0.16018493064976,-0.004418271505856,-0.000728175059115
1.06841,0.0938535,0.161512,13.265,0.244532,0.0520988,0.0631094,0.284515,0.124846,13.279,1.0735,0.0947909,0.163206,13.285,0.272112,0.0396234,0.094851,,0.006,0.98698526586736,0.160810711585814,-0.00467256186812,-0.000662881642359
1.0735,0.0947909,0.163206,13.285,0.272112,0.0396234,0.094851,0.277885,0.123569,13.299,1.07927,0.095576,0.164941,13.305,0.300024,0.0438587,0.0720934,,0.006,0.986711436508335,0.162482433092495,-0.00531630494128,-0.000514191414481
1.07927,0.095576,0.164941,13.305,0.300024,0.0438587,0.0720934,0.27041,0.12226,13.317,1.08537,0.0966253,0.166087,13.325,0.306091,0.0585711,0.0529464,,0.007999999999999,0.986428044517009,0.164194132021668,-0.00545096408128,-0.00069410211808
1.08537,0.0966253,0.166087,13.325,0.306091,0.0585711,0.0529464,0.262488,0.121396,13.337,1.09146,0.0978151,0.167233,13.345,0.303406,0.0581668,0.0646499,,0.008000000000001,0.986239230337104,0.165324470493867,-0.005447238284736,-0.000842634483112
1.09146,0.0978151,0.167233,13.345,0.303406,0.0581668,0.0646499,0.254549,0.120532,13.357,1.0975,0.0989138,0.168622,13.365,0.301053,0.052461,0.0714474,,0.008000000000001,0.986049120913579,0.166454591842818,-0.005422146448848,-0.000759733200808
1.0975,0.0989138,0.168622,13.365,0.301053,0.052461,0.0714474,0.24669,0.119485,13.378,1.10348,0.0999423,0.17001,13.385,0.288985,0.0482831,0.0816055,,0.007,0.985816964357369,0.167824053059216,-0.00546013264801,-0.000738696390456
1.10348,0.0999423,0.17001,13.385,0.288985,0.0482831,0.0816055,0.238922,0.118438,13.398,1.10896,0.100866,0.171594,13.405,0.26961,0.0496083,0.0608167,,0.007,0.985583075036791,0.169192204906206,-0.00499668588081,-0.000640733820136
1.10896,0.100866,0.171594,13.405,0.26961,0.0496083,0.0608167,0.231799,0.117244,13.418,1.11431,0.101944,0.172632,13.425,0.266022,0.0573992,0.0531268,,0.007000000000001,0.985313838254985,0.170753155587909,-0.00491253270127,-0.000800937125015
1.11431,0.101944,0.172632,13.425,0.266022,0.0573992,0.0531268,0.224838,0.116462,13.438,1.11965,0.103117,0.17385,13.445,0.268474,0.0572894,0.0652364,,0.007,0.985136065701119,0.171775819179884,-0.004921317018948,-0.000902647878571
1.11965,0.103117,0.17385,13.445,0.268474,0.0572894,0.0652364,0.290943,0.126783,13.457,1.1248,0.104106,0.174325,13.465,0.243226,0.0453557,-0.0111602,,0.007999999999999,0.984926112068681,0.17297558719447,-0.004525114952144,-0.000586391709879
1.1248,0.104106,0.174325,13.465,0.243226,0.0453557,-0.0111602,0.284259,0.126425,13.477,1.12971,0.105048,0.174688,13.485,0.250209,0.0484305,0.0447424,,0.007999999999999,0.984843837555879,0.173443407566301,-0.004356886563728,-0.000547577203269
1.12971,0.105048,0.174688,13.485,0.250209,0.0484305,0.0447424,0.277893,0.126151,13.497,1.13486,0.106037,0.17601,13.505,0.267844,0.0491343,0.0804244,,0.008000000000001,0.984780812714372,0.173800894444251,-0.004593749362904,-0.000602615584322
1.13486,0.106037,0.17601,13.505,0.267844,0.0491343,0.0804244,0.271212,0.125154,13.526,1.14357,0.107537,0.178176,13.535,0.306917,0.0549929,0.0532284,,0.009,0.984550187456133,0.175102622424948,-0.008056217437648,-0.001072590608102
1.14357,0.107537,0.178176,13.535,0.306917,0.0549929,0.0532284,0.259938,0.123521,13.537,1.14665,0.108108,0.178685,13.545,0.307935,0.0586738,0.0510492,,0.007999999999999,0.984168605937256,0.177234745711774,-0.002441764870832,-0.000202439637353
1.14665,0.108108,0.178685,13.545,0.307935,0.0586738,0.0510492,0.255942,0.123137,13.557,1.15272,0.109293,0.179815,13.565,0.297748,0.0588303,0.060311,,0.007999999999999,0.984078265965894,0.177735664551488,-0.00543949200184,-0.000821079828347
